itong	ito	_	_	ng	_	0111	100	PR-DM
tao	tao	_	_	_	_	100	root	NN-NNC
,	,	_	_	_	_	0100	_	PM-PMC
palasalita	salita	pala	_	_	_	_	100	JJ-JCJD
na	na	_	_	_	_	0101	_	CC-CCP
sinasabayan	sabay	_	in	an	sa	_	0101	VB-IMOF
ng	ng	_	_	_	_	0110	100	PP-OM
maraming	maraming	_	_	_	_	110	100	JJ-JCJD
kumpas	kumpas	_	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

kahit	kahit	_	_	_	_	1011	_	CC-CCT
abuhin	abu	_	_	hin	_	_	0101	VB-INOF
na	na	_	_	_	_	0101	_	CC-CCP
ang	ang	_	_	_	_	0111	100	DT-CD
kanyang	kanya	_	_	ng	_	110	100	PR-POSG
buhok	buhok	_	_	_	_	100	0101	NN-NNC
ay	ay	_	_	_	_	0101	root	LM-LM
hahangaan	hanga	_	_	an	ha	_	0101	VB-INOF
pa	pa	_	_	_	_	1010	_	RB-RI
rin	rin	_	_	_	_	1010	1010	RB-RI
ang	ang	_	_	_	_	0111	100	DT-CD
kanyang	kanya	_	_	ng	_	110	100	PR-POSG
kalusugan	kalusugan	_	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

may	may	_	_	_	_	1011	_	VB-VH
kalaparan	kalaparan	_	_	_	_	_	100	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
kanyang	kanya	_	_	ng	_	110	100	PR-POSG
mga	mga	_	_	_	_	110	100	DT-CDPL
balikat	balikat	_	_	_	_	100	root	NN-NNC
at	at	_	_	_	_	0101	100	CC-CCB
ang	ang	_	_	_	_	0111	110	DT-CD
mga	mga	_	_	_	_	110	110	DT-CDPL
salitang	salita	_	_	ng	_	110	1010	NN-NNC
binibigkas	bigkas	_	in	_	bi	1010	0101	VB-IMOF
niya	niya	_	_	_	_	1010	1010	PR-PRSG
ay	ay	_	_	_	_	0101	0101	LM-LM
tila	tila	_	_	_	_	1011	_	RB-RM
nagbubuhat	buhat	nag	_	_	bu	_	0101	VB-IMAF
sa	sa	_	_	_	_	0110	_	PP-DM
isang	isa	_	_	ng	_	110	100	JJ-JN
nakatataas	taas	naka	_	_	ta	100	0110	JJ-JCJD
.	.	_	_	_	_	00	100	PM-PMP

parang	parang	_	_	_	_	1011	100	CC-CCT
isang	isa	_	_	ng	_	110	100	PR-PRI
batas	batas	_	_	_	_	100	root	NN-NNC
at	at	_	_	_	_	0101	100	CC-CCB
utos	utos	_	_	_	_	100	0101	NN-NNC
na	na	_	_	_	_	0101	100	CC-CCP
hindi	hindi	_	_	_	_	1011	_	RB-RF
mababali	bali	ma	_	_	ba	_	0101	JJ-JCJD
.	.	_	_	_	_	00	_	PM-PMP

kung	kung	_	_	_	_	1011	100	RB-RK
malakas	lakas	ma	_	_	_	100	100	JJ-JCJD
man	man	_	_	_	_	1010	100	RB-RI
ang	ang	_	_	_	_	0111	100	DT-CD
tono	tono	_	_	_	_	100	0101	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
boses	boses	_	_	_	_	100	0110	NN-NNC
niya	niya	_	_	_	_	1010	100	PR-PRSG
ay	ay	_	_	_	_	0101	root	LM-LM
higit	higit	_	_	_	_	100	100	JJ-JCCC
ding	ding	_	_	_	_	0101	100	RB-RI
malakas	lakas	ma	_	_	_	100	_	JJ-JCJD
ang	ang	_	_	_	_	0111	_	DT-CD
kanyang	kanya	_	_	ng	_	110	_	PR-POSG
halakhak	halakhak	_	_	_	_	_	0101	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

nagpapatunay	tunay	nagpa	_	_	pa	1011	root	VB-IMAF
lamang	lamang	_	_	_	_	1010	1011	RB-RI
na	na	_	_	_	_	0101	1011	CC-CCP
masayahin	saya	ma	_	hin	_	100	1010	JJ-JCJD
siya	siya	_	_	_	_	1010	0101	PR-PRSG
sa	sa	_	_	_	_	0110	100	PP-DM
kabila	kabila	_	_	_	_	100	0110	CC-CCT
ng	ng	_	_	_	_	0110	100	PP-OM
matatalim	talim	ma	_	_	ta	_	100	JJ-JCJD
niyang	niya	_	_	ng	_	0101	100	PR-PRSG
titig	titig	_	_	_	_	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

isa	isa	_	_	_	_	100	0101	PR-PRI
sa	sa	_	_	_	_	0110	100	PP-DM
mga	mga	_	_	_	_	110	_	DT-CDPL
paisano	paisano	_	_	_	_	_	0110	NN-NNC
ay	ay	_	_	_	_	0101	root	LM-LM
si	si	_	_	_	_	0111	_	DT-PDSG
ginoong	ginoo	_	_	ng	_	_	_	NN-NNP
laruja	laruja	_	_	_	_	_	0101	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

isang	isa	_	_	ng	_	110	110	JJ-JN
maliit	liit	ma	_	_	_	100	110	JJ-JCJD
na	na	_	_	_	_	0101	100	CC-CCP
lalaking	laki	_	_	ng	la	110	root	NN-NNC
may	may	_	_	_	_	1011	110	VB-VH
balbas	balbas	_	_	_	_	_	1011	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

may	may	_	_	_	_	1011	root	VB-VH
kakaiba	iba	ka	_	_	_	1010	1011	JJ-JCJD
siyang	siya	_	_	ng	_	0111	1010	PR-PRSG
hugis	hugis	_	_	_	_	100	1010	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
ilong	ilong	_	_	_	_	100	0110	PR-QISG
na	na	_	_	_	_	0101	100	CC-CCP
waring	wari	_	_	ng	_	_	100	RB-RM
hiniram	hiram	_	in	_	_	100	0101	VB-PFOF
sa	sa	_	_	_	_	0110	100	PP-DM
ibang	ibang	_	_	_	_	110	100	PR-PRI
tao	tao	_	_	_	_	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

kasama	kasama	_	_	_	_	1010	root	NN-NNC
niya	niya	_	_	_	_	1010	1010	PR-PRSG
ang	ang	_	_	_	_	0111	_	DT-CD
isa	isa	_	_	_	_	100	_	PR-PRI
pa	pa	_	_	_	_	1010	100	RB-RI
ring	rin	_	_	g	_	0111	1010	RB-RI
paisano	paisano	_	_	_	_	_	1010	NN-NNC
na	na	_	_	_	_	0101	110	CC-CCP
mestisuhing	mestisuhing	_	_	_	_	110	_	NN-NNC
may	may	_	_	_	_	1011	_	VB-VH
mapula-pulang	mapula-pulang	_	_	_	_	_	100	JJ-JCJD
buhok	buhok	_	_	_	_	100	1011	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

masaya	saya	ma	_	_	_	1011	0111	JJ-JCJD
siyang	siya	_	_	ng	_	0111	1010	PR-PRSG
nakikipag-usap	nakikipag-usap	_	_	_	_	1010	root	VB-IMAF
sa	sa	_	_	_	_	0110	1010	PP-DM
pransiskano	pransiskano	_	_	_	_	_	0110	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

walang	wala	_	_	ng	_	1011	110	RB-RF
sinumang	sinang	_	um	_	_	110	_	PR-PRI
makapagsasabing	sabi	makapag	_	ng	sa	_	root	VB-COAF
higit	higit	_	_	_	_	100	100	JJ-JCCM
siyang	siya	_	_	ng	_	0111	_	PR-PRSG
matalino	talino	ma	_	_	_	100	0111	JJ-JCJD
sa	sa	_	_	_	_	0110	100	PP-DM
akin	akin	_	_	_	_	100	0110	PR-POSG
kung	kung	_	_	_	_	1011	100	CC-CCR
ang	ang	_	_	_	_	0111	100	DT-CD
pag-uusapan	usap	pag	_	an	u	100	0101	NN-NNC
ay	ay	_	_	_	_	0101	1011	LM-LM
ang	ang	_	_	_	_	0111	_	DT-CD
indiyo	indiyo	_	_	_	_	_	0101	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

hindi	hindi	_	_	_	_	1011	1011	RB-RF
pa	pa	_	_	_	_	1010	1011	RB-RI
ako	ako	_	_	_	_	1010	_	PR-PRSG
gaanong	gaano	_	_	ng	_	1011	1011	PR-QISG
marunong	dunong	ma	_	_	_	1011	_	JJ-JCJD
managalog	tagalog	mang	_	_	_	_	root	JJ-JCJD
noon	noon	_	_	_	_	1010	_	RB-RW
ngunit	ngunit	_	_	_	_	0101	_	CC-CCT
marami	marami	_	_	_	_	1010	0101	JJ-JCJD
na	na	_	_	_	_	0101	1010	RB-RI
ring	rin	_	_	g	_	0111	0101	RB-RI
mga	mga	_	_	_	_	110	100	DT-CDPL
babae	babae	_	_	_	_	100	1010	NN-NNC
ang	ang	_	_	_	_	0111	_	DT-CD
nangungumpisal	kumpisal	nang	_	_	ngu	_	100	VB-IMAF
sa	sa	_	_	_	_	0110	_	PP-DM
akin	akin	_	_	_	_	100	0110	PR-POSG
.	.	_	_	_	_	00	100	PM-PMP

inihatid	hatid	ini	_	_	_	1010	root	VB-PFOF
nila	nila	_	_	_	_	1010	1010	PR-PRPL
ako	ako	_	_	_	_	1010	1010	PR-PRSG
sa	sa	_	_	_	_	0110	1010	PP-DM
aking	akin	_	_	g	_	110	100	PR-POSG
pag-alis	alis	pag	_	_	_	100	0110	NN-NNC
at	at	_	_	_	_	0101	100	CC-CCB
pinabaunan	pabaunan	_	in	_	_	_	0101	VB-PFOF
pa	pa	_	_	_	_	1010	_	RB-RI
ako	ako	_	_	_	_	1010	_	PR-PRSG
ng	ng	_	_	_	_	0110	100	PP-OM
mga	mga	_	_	_	_	110	100	DT-CDPL
regalo	regalo	_	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

ang	ang	_	_	_	_	0111	_	DT-CD
nakatutuwa	tuwa	naka	_	_	tu	_	_	JJ-JCJD
'y	'y	_	_	_	_	_	root	LM-LM
may	may	_	_	_	_	1011	_	VB-VH
musiko	musiko	_	_	_	_	_	1011	NN-NNC
pa	pa	_	_	_	_	1010	_	RB-RI
sa	sa	_	_	_	_	0110	1011	PP-DM
aking	akin	_	_	g	_	110	100	PR-POSG
paglisan	lisan	pag	_	_	_	100	0110	NN-NNC
sa	sa	_	_	_	_	0110	100	PP-DM
lugar	lugar	_	_	_	_	100	0110	NN-NNC
na	na	_	_	_	_	0101	100	CC-CCP
iyon	iyon	_	_	_	_	1010	100	PR-DM
.	.	_	_	_	_	00	1010	PM-PMP

sapat	sapat	_	_	_	_	1011	root	JJ-JCJD
na	na	_	_	_	_	0101	1011	CC-CCP
ang	ang	_	_	_	_	0111	100	DT-CD
panahong	panahon	_	_	g	_	100	1011	NN-NNC
iyon	iyon	_	_	_	_	1010	100	PR-DM
upang	upang	_	_	_	_	0101	1011	CC-CCB
makilala	kilala	ma	_	_	la	1010	0101	JJ-JCJD
nang	nang	_	_	_	_	0101	1010	JJ-JCJD
lubusan	lubusan	_	_	_	_	100	0101	JJ-JCJD
ang	ang	_	_	_	_	0111	100	DT-CD
bayan	bayan	_	_	_	_	100	00	NN-NNC
.	.	_	_	_	_	00	1010	PM-PMP

may	may	_	_	_	_	1011	root	VB-VH
anim	anim	_	_	_	_	100	100	RB-RN
na	na	_	_	_	_	0101	100	RB-RN
libo	libo	_	_	_	_	100	1011	RB-RN
ang	ang	_	_	_	_	0111	100	DT-CD
naninirahan	tira	na	_	an	ni	100	1011	VB-PFOF
sa	sa	_	_	_	_	0110	100	PP-DM
san	san	_	_	_	_	1011	0110	NN-NNP
diego	diego	_	_	_	_	_	1011	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

kilala	kilala	_	_	_	_	1010	root	JJ-JCJD
ko	ko	_	_	_	_	1010	0111	PR-PRSG
ang	ang	_	_	_	_	0111	100	DT-CD
lahat	lahat	_	_	_	_	100	1010	PR-PRI
bilang	bilang	_	_	_	_	0101	100	CC-CCT
ama	ama	_	_	_	_	100	0101	NN-NNC
at	at	_	_	_	_	0101	100	CC-CCB
tagapag-alaga	alaga	tagapag	_	_	_	100	0101	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

batid	batid	_	_	_	_	1010	root	VB-INAF
ko	ko	_	_	_	_	1010	1010	PR-PRSG
kung	kung	_	_	_	_	1011	1010	RB-RK
sino	sino	_	_	_	_	1010	1011	RB-RQ
ang	ang	_	_	_	_	0111	_	DT-CD
iika-ika	ika	ika	_	_	_	_	1010	JJ-JCJD
,	,	_	_	_	_	0100	0111	PM-PMC
aling	aling	_	_	_	_	0111	1010	PR-QISG
sapatos	sapatos	_	_	_	_	100	0111	NN-NNC
ang	ang	_	_	_	_	0111	_	DT-CD
nakasasakit	sakit	naka	_	_	sa	_	100	JJ-JCJD
sa	sa	_	_	_	_	0110	100	PP-DM
paa	paa	_	_	_	_	100	_	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
maysuot	suot	may	_	_	_	_	0110	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

kung	kung	_	_	_	_	1011	1010	RB-RK
sino	sino	_	_	_	_	1010	root	RB-RW
ang	ang	_	_	_	_	0111	1010	DT-CD
nanliligaw	ligaw	nan	_	_	li	1010	1010	VB-IMAF
sa	sa	_	_	_	_	0110	110	PP-DM
dalagang	dalaga	_	_	ng	_	110	1010	NN-NNC
iyan	iyan	_	_	_	_	1010	110	PR-DM
at	at	_	_	_	_	0101	1010	CC-CCB
kung	kung	_	_	_	_	1011	0101	RB-RK
kanino	kanino	_	_	_	_	1010	1011	RB-RQ
siya	siya	_	_	_	_	1010	100	PR-PRSG
umiibig	ibig	um	_	_	i	100	1010	VB-IMAF
.	.	_	_	_	_	00	100	PM-PMP

batid	batid	_	_	_	_	1010	root	VB-INAF
ko	ko	_	_	_	_	1010	1010	PR-PRSG
rin	rin	_	_	_	_	1010	1010	RB-RI
kung	kung	_	_	_	_	1011	1010	RB-RK
sino	sino	_	_	_	_	1010	1011	RB-RQ
ang	ang	_	_	_	_	0111	100	DT-CD
ama	ama	_	_	_	_	100	1010	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
batang	bata	_	_	ng	_	110	110	JJ-JCJD
lalaking	laki	_	_	ng	la	110	0110	NN-NNC
iyan	iyan	_	_	_	_	1010	110	PR-DM
mula	mula	_	_	_	_	1010	1010	RB-RL
sa	sa	_	_	_	_	0110	1010	PP-DM
ikinumpisal	kumpisal	i	in	_	_	_	0110	VB-PFOF
sa	sa	_	_	_	_	0110	_	PP-DM
akin	akin	_	_	_	_	100	0110	PR-POSG
ng	ng	_	_	_	_	0110	100	PP-OM
mga	mga	_	_	_	_	110	100	DT-CDPL
tao	tao	_	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

itanong	tanong	i	_	_	_	1010	root	VB-INOF
mo	mo	_	_	_	_	1010	1010	PR-PRSG
kay	kay	_	_	_	_	0110	_	DT-PDSG
santiago	santiago	_	_	_	_	_	1010	NN-NNP
kung	kung	_	_	_	_	1011	1010	RB-RK
nagsisinungaling	sinungaling	nag	_	_	si	1010	1011	VB-IMAF
ako	ako	_	_	_	_	1010	1010	PR-PRSG
.	.	_	_	_	_	00	1010	PM-PMP

ang	ang	_	_	_	_	0111	_	DT-CD
indiyo	indiyo	_	_	_	_	_	0101	NN-NNP
ay	ay	_	_	_	_	0101	root	LM-LM
talagang	talaga	_	_	ng	_	1011	_	RB-RT
indiyo	indiyo	_	_	_	_	_	0101	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

nang	nang	_	_	_	_	0101	0101	RB-RW
umalis	alis	um	_	_	_	1010	0101	VB-INAF
ako	ako	_	_	_	_	1010	1010	PR-PRSG
sa	sa	_	_	_	_	0110	1010	PP-DM
san	san	_	_	_	_	1011	1010	NN-NNP
diego	diego	_	_	_	_	_	0110	NN-NNP
ay	ay	_	_	_	_	0101	root	LM-LM
halos	halos	_	_	_	_	1011	_	JJ-JCJD
uugud-ugod	ugud-ugod	_	_	_	u	_	0101	JJ-JCJD
na	na	_	_	_	_	0101	_	JJ-JCJD
at	at	_	_	_	_	0101	_	CC-CCB
ilang	ilang	_	_	_	_	110	_	PR-QISG
tercero	tercero	_	_	_	_	_	_	NN-NNC
hermano	hermano	_	_	_	_	_	1010	NN-NNC
ang	ang	_	_	_	_	0111	1010	DT-CD
naghatid	hatid	nag	_	_	_	1010	0101	VB-PFAF
sa	sa	_	_	_	_	0110	1010	PP-DM
akin	akin	_	_	_	_	100	0110	PR-POSG
.	.	_	_	_	_	00	100	PM-PMP

biruin	biruin	_	_	_	_	_	100	VB-INOF
mo	mo	_	_	_	_	1010	_	PR-PRSG
iyon	iyon	_	_	_	_	1010	_	PR-DM
,	,	_	_	_	_	0100	110	PM-PMC
dalawampung	dalawampu	_	_	ng	_	110	110	CD-CDB
taong	taon	_	_	g	_	110	100	NN-NNC
pamamalagi	pamamalagi	_	_	_	_	100	root	NN-NNC
sa	sa	_	_	_	_	0110	100	PP-DM
isang	isa	_	_	ng	_	110	100	PR-PRI
lugar	lugar	_	_	_	_	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

sa	sa	_	_	_	_	0110	0101	PP-DM
sinabing	sabi	_	in	ng	_	1011	0110	VB-PFOF
iyon	iyon	_	_	_	_	1010	1011	PR-DM
ng	ng	_	_	_	_	0110	100	PP-OM
binata	binata	_	_	_	_	100	1011	NN-NNC
ay	ay	_	_	_	_	0101	root	LM-LM
kamuntik	muntik	ka	_	_	_	_	_	JJ-JCJD
nang	nang	_	_	_	_	0101	_	JJ-JCJD
mabitiwan	bitiw	ma	_	an	_	_	0101	JJ-JCJD
ni	ni	_	_	_	_	00	_	DT-PDSG
padre	padre	_	_	_	_	_	_	NN-NNP
damaso	damaso	_	_	_	_	_	_	NN-NNP
ang	ang	_	_	_	_	0111	_	DT-CD
kopita	kopita	_	_	_	_	_	_	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

tumitig	titig	_	um	_	_	_	root	VB-IMAF
siya	siya	_	_	_	_	1010	_	PR-PRSG
sa	sa	_	_	_	_	0110	100	PP-DM
kaharap	harap	ka	_	_	_	100	1010	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

hindi	hindi	_	_	_	_	1011	1010	RB-RF
mo	mo	_	_	_	_	1010	1010	PR-PRSG
ba	ba	_	_	_	_	1010	1010	RB-RI
nakikita	kita	naki	_	_	_	1010	root	VB-PFAF
ang	ang	_	_	_	_	0111	110	DT-CD
katotohanang	katotohanan	_	_	g	_	110	1010	NN-NNC
isang	isa	_	_	ng	_	110	100	PR-PRI
kabaliwan	baliw	ka	_	an	_	100	110	NN-NNC
ang	ang	_	_	_	_	0111	110	DT-CD
pagbabagong	bagong	pag	_	_	ba	110	100	NN-NNC
nais	nais	_	_	_	_	1011	110	VB-AS
ipatupad	tupad	ipa	_	_	_	1010	1011	VB-INOF
ng	ng	_	_	_	_	0110	_	PP-OM
madrid	madrid	_	_	_	_	_	1010	NN-NNP
?	?	_	_	_	_	00	_	PM-PMQ

kumunot	kunot	_	um	_	_	_	root	VB-INAF
naman	naman	_	_	_	_	1010	_	RB-RI
ang	ang	_	_	_	_	0111	100	DT-CD
noo	noo	_	_	_	_	100	_	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
katabi	tabi	ka	_	_	_	100	0110	NN-NNC
niyang	niya	_	_	ng	_	0101	100	PR-PRSG
si	si	_	_	_	_	0111	_	DT-PDSG
tinyente	tinyente	_	_	_	_	_	_	NN-NNP
guevarra	guevarra	_	_	_	_	_	100	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

hindi	hindi	_	_	_	_	1011	1011	RB-RF
malaman	laman	ma	_	_	_	1011	root	VB-INOF
ng	ng	_	_	_	_	0110	100	PP-OM
binata	binata	_	_	_	_	100	1011	NN-NNC
kung	kung	_	_	_	_	1011	1011	RB-RK
sasang-ayon	ayon	sang	_	_	_	_	1011	VB-COAF
o	o	_	_	_	_	0101	1011	CC-CCT
hindi	hindi	_	_	_	_	1011	_	RB-RF
.	.	_	_	_	_	00	1011	PM-PMP

si	si	_	_	_	_	0111	_	DT-PDSG
padre	padre	_	_	_	_	_	_	NN-NNP
sibyla	sibyla	_	_	_	_	_	0101	NN-NNP
ay	ay	_	_	_	_	0101	root	LM-LM
lumayo	layo	_	um	_	_	1010	0101	VB-INAF
sa	sa	_	_	_	_	0110	1010	PP-DM
nag-uusap	usap	nag	_	_	u	1010	0110	VB-IMAF
.	.	_	_	_	_	00	1010	PM-PMP

itanong	tanong	i	_	_	_	1010	root	VB-INOF
ninyo	ninyo	_	_	_	_	1010	1010	PR-PRPL
kay	kay	_	_	_	_	0110	_	DT-PDSG
ginoong	ginoo	_	_	ng	_	_	_	NN-NNP
laruja	laruja	_	_	_	_	_	1010	NN-NNP
at	at	_	_	_	_	0101	1010	CC-CCB
alamin	alam	_	in	_	_	1011	0101	VB-INOF
kung	kung	_	_	_	_	1011	1011	RB-RK
may	may	_	_	_	_	1011	1011	VB-VH
hihigit	higit	_	_	_	hi	1010	100	JJ-JCCC
pang	pang	_	_	_	_	0110	1010	RB-RI
tamad	tamad	_	_	_	_	100	1011	JJ-JCJD
sa	sa	_	_	_	_	0110	1011	PP-DM
mga	mga	_	_	_	_	110	_	DT-CDPL
indiyo	indiyo	_	_	_	_	_	0110	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

bukod	bukod	_	_	_	_	1010	0101	CC-CCT
sa	sa	_	_	_	_	0110	1010	PP-DM
puno	puno	_	_	_	_	100	0110	JJ-JCJD
pa	pa	_	_	_	_	1010	100	RB-RI
ng	ng	_	_	_	_	0110	100	PP-OM
bisyo	bisyo	_	_	_	_	100	100	NN-NNC
ay	ay	_	_	_	_	0101	root	LM-LM
wala	wala	_	_	_	_	1011	0101	RB-RF
pang	pang	_	_	_	_	0110	1011	RB-RI
utang	utang	_	_	_	_	100	1011	NN-NNC
na	na	_	_	_	_	0101	100	CC-CCP
loob	loob	_	_	_	_	100	0101	NN-NNC
!	!	_	_	_	_	00	100	PM-PME

hindi	hindi	_	_	_	_	1011	100	RB-RF
itinuturing	turing	i	in	_	tu	100	root	VB-IMOF
ni	ni	_	_	_	_	00	_	DT-PDSG
santiago	santiago	_	_	_	_	_	100	NN-NNP
na	na	_	_	_	_	0101	_	CC-CCP
siya	siya	_	_	_	_	1010	0101	PR-PRSG
ay	ay	_	_	_	_	0101	0101	LM-LM
isang	isa	_	_	ng	_	110	100	PR-PRI
katutubo	katutubo	_	_	_	_	100	0101	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

ang	ang	_	_	_	_	0111	100	DT-CD
mga	mga	_	_	_	_	110	100	DT-CDPL
bagong	bagong	_	_	_	_	110	100	JJ-JCJD
salta	salta	_	_	_	_	100	root	NN-NNC
lamang	lamang	_	_	_	_	1010	110	RB-RI
ang	ang	_	_	_	_	0111	100	DT-CD
sira	sira	_	_	_	_	100	1010	JJ-JCJD
ang	ang	_	_	_	_	0111	100	DT-CD
isip	isip	_	_	_	_	100	0111	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

kailangang	kailangan	_	_	g	_	1011	1010	VB-AS
kumain	kain	_	um	_	_	1010	root	VB-INAF
ka	ka	_	_	_	_	1010	1010	PR-PRSG
rin	rin	_	_	_	_	1010	1010	RB-RI
ng	ng	_	_	_	_	0110	_	PP-OM
kanilang	kanila	_	_	ng	_	110	_	PR-POPL
tinola	tinola	_	_	_	_	_	1010	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

at	at	_	_	_	_	0101	1010	CC-CCB
makalipas	lipas	maka	_	_	_	1010	root	VB-INAF
lamang	lamang	_	_	_	_	1010	1010	RB-RI
ang	ang	_	_	_	_	0111	110	DT-CD
ilang	ilang	_	_	_	_	110	110	PR-QISG
buwang	buwan	_	_	g	_	110	0101	NN-NNC
pamamalagi	malagi	pa	_	_	ma	100	110	JJ-JCJD
mo	mo	_	_	_	_	1010	100	PR-PRSG
rito	rito	_	_	_	_	1010	100	PR-LO
ay	ay	_	_	_	_	0101	1010	LM-LM
tiyak	tiyak	_	_	_	_	1011	0101	RB-RT
na	na	_	_	_	_	0101	1011	CC-CCP
mag-iiba	iba	mag	_	_	i	_	0101	VB-INAF
ang	ang	_	_	_	_	0111	100	DT-CD
pagtingin	tingin	pag	_	_	_	100	_	NN-NNC
mo	mo	_	_	_	_	1010	100	PR-PRSG
sa	sa	_	_	_	_	0110	100	PP-DM
kanila	kanila	_	_	_	_	100	0110	PR-POPL
.	.	_	_	_	_	00	100	PM-PMP

tulad	tulad	_	_	_	_	1010	_	JJ-JCCC
ng	ng	_	_	_	_	0110	_	JJ-JCCC
lotus	lotus	_	_	_	_	_	root	NN-NNC
na	na	_	_	_	_	0101	_	CC-CCP
nakakapagpalimot	limot	nakapagpa	_	_	ka	_	0101	JJ-JCJD
sa	sa	_	_	_	_	0110	_	PP-DM
tao	tao	_	_	_	_	100	0110	NN-NNC
?	?	_	_	_	_	00	100	PM-PMQ

ginisang	gisa	_	in	ng	_	_	100	JJ-JCJD
manok	manok	_	_	_	_	100	root	NN-NNC
lamang	lamang	_	_	_	_	1010	100	RB-RI
ito	ito	_	_	_	_	1010	100	PR-DM
na	na	_	_	_	_	0101	100	CC-CCP
may	may	_	_	_	_	1011	0101	VB-VH
sahog	sahog	_	_	_	_	100	1011	NN-NNC
na	na	_	_	_	_	0101	_	CC-CCP
upo	upo	_	_	_	_	_	100	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

sandali	sandali	_	_	_	_	100	110	RB-RQ
,	,	_	_	_	_	0100	110	PM-PMC
ilang	ilang	_	_	_	_	110	root	PR-QISG
taon	taon	_	_	_	_	100	110	NN-NNC
ka	ka	_	_	_	_	1010	100	PR-PRSG
na	na	_	_	_	_	0101	100	CC-CCP
bang	bang	_	_	_	_	0111	100	RB-RI
naninirahan	tira	na	_	han	ni	100	110	VB-PFOF
dito	dito	_	_	_	_	1010	100	PR-LO
?	?	_	_	_	_	00	1010	PM-PMQ

nagpunta	punta	nag	_	_	_	1010	root	VB-PFAF
ako	ako	_	_	_	_	1010	1010	PR-PRSG
rito	rito	_	_	_	_	1010	1010	PR-LO
para	para	_	_	_	_	1010	1010	CC-CCT
makilala	kilala	ma	_	_	la	1010	1010	VB-INOF
ang	ang	_	_	_	_	0111	_	DT-CD
pilipinas	pilipinas	_	_	_	_	_	1010	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

nagsadya	sadya	nag	_	_	_	_	root	VB-PFAF
kayo	kayo	_	_	_	_	1010	_	PR-PRPL
rito	rito	_	_	_	_	1010	_	PR-LO
para	para	_	_	_	_	1010	_	CC-CCT
lamang	lamang	_	_	_	_	1010	1010	RB-RI
makilala	kilala	ma	_	_	la	1010	1010	VB-INOF
ang	ang	_	_	_	_	0111	_	DT-CD
pilipinas	pilipinas	_	_	_	_	_	1010	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

pinagkagastahan	gasta	pagka	in	han	_	_	root	VB-INRF
ninyo	ninyo	_	_	_	_	1010	_	PR-PRPL
sa	sa	_	_	_	_	0110	_	PP-DM
isang	isa	_	_	ng	_	110	100	JJ-JN
maliit	liit	ma	_	_	_	100	100	JJ-JCJD
na	na	_	_	_	_	0101	100	CC-CCP
dahilan	dahilan	_	_	_	_	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

marami	marami	_	_	_	_	1010	100	JJ-JN
namang	naman	_	_	g	_	0111	1010	RB-RI
mga	mga	_	_	_	_	110	100	DT-CDPL
aklat	aklat	_	_	_	_	100	root	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
maaari	ari	ma	_	_	a	1011	1010	RB-RT
ninyong	ninyo	_	_	ng	_	0101	1010	PR-PRPL
basahin	basa	_	_	hin	_	1010	0111	VB-INOF
na	na	_	_	_	_	0101	1010	CC-CCP
isinulat	sulat	i	in	_	_	100	0101	VB-PFOF
ng	ng	_	_	_	_	0110	1011	PP-OM
